413406170,122.284015,29.84910667,9.1,323.7,323,0,0,1
414400330,122.2755467,29.89760333,11.1,191,186,0,0,1
413406170,122.2839864,29.84914131,9.1,323.7,323,0,0,2
414400330,122.2755413,29.89757555,11.1,191,186,0,0,2
413406170,122.2839579,29.84917595,9.1,323.7,323,0,0,3
414400330,122.2755359,29.89754777,11.1,191,186,0,0,3
413406170,122.2839293,29.84921059,9.1,323.7,323,0,0,4
414400330,122.2755305,29.89752,11.1,191,186,0,0,4
413406170,122.2839008,29.84924523,9.1,323.7,323,0,0,5
414400330,122.275525,29.89749222,11.1,191,186,0,0,5
413406170,122.2838722,29.84927986,9.1,323.7,323,0,0,6
414400330,122.2755196,29.89746444,11.1,191,186,0,0,6
413406170,122.2838437,29.8493145,9.1,323.7,323,0,0,7
414400330,122.2755142,29.89743666,11.1,191,186,0,0,7
413406170,122.2838151,29.84934914,9.1,323.7,323,0,0,8
414400330,122.2755088,29.89740889,11.1,191,186,0,0,8
413406170,122.2837866,29.84938378,9.1,323.7,323,0,0,9
414400330,122.2755034,29.89738111,11.1,191,186,0,0,9
413406170,122.283758,29.84941842,9.1,323.7,323,0,0,10
414400330,122.275498,29.89735333,11.1,191,186,0,0,10
413406170,122.2837295,29.84945306,9.1,323.7,323,0,0,11
414400330,122.2754925,29.89732555,11.1,191,186,0,0,11
413406170,122.2837009,29.8494877,9.1,323.7,323,0,0,12
414400330,122.2754871,29.89729778,11.1,191,186,0,0,12
413406170,122.2836723,29.84952234,9.1,323.7,323,0,0,13
414400330,122.2754817,29.89727,11.1,191,186,0,0,13
413406170,122.2836438,29.84955697,9.1,323.7,323,0,0,14
414400330,122.2754763,29.89724222,11.1,191,186,0,0,14
413406170,122.2836152,29.84959161,9.1,323.7,323,0,0,15
414400330,122.2754709,29.89721444,11.1,191,186,0,0,15
413406170,122.2835867,29.84962625,9.1,323.7,323,0,0,16
414400330,122.2754655,29.89718667,11.1,191,186,0,0,16
413406170,122.2835581,29.84966089,9.1,323.7,323,0,0,17
414400330,122.27546,29.89715889,11.1,191,186,0,0,17
413406170,122.2835296,29.84969553,9.1,323.7,323,0,0,18
414400330,122.2754546,29.89713111,11.1,191,186,0,0,18
413406170,122.283501,29.84973017,9.1,323.7,323,0,0,19
414400330,122.2754492,29.89710333,11.1,191,186,0,0,19
413406170,122.2834725,29.84976481,9.1,323.7,323,0,0,20
414400330,122.2754438,29.89707555,11.1,191,186,0,0,20
413406170,122.2834439,29.84979945,9.1,323.7,323,0,0,21
414400330,122.2754384,29.89704778,11.1,191,186,0,0,21
413406170,122.2834153,29.84983409,9.1,323.7,323,0,0,22
414400330,122.275433,29.89702,11.1,191,186,0,0,22
413406170,122.2833868,29.84986872,9.1,323.7,323,0,0,23
414400330,122.2754275,29.89699222,11.1,191,186,0,0,23
413406170,122.2833582,29.84990336,9.1,323.7,323,0,0,24
414400330,122.2754221,29.89696444,11.1,191,186,0,0,24
413406170,122.2833297,29.849938,9.1,323.7,323,0,0,25
414400330,122.2754167,29.89693667,11.1,191,186,0,0,25
413406170,122.2833011,29.84997264,9.1,323.7,323,0,0,26
414400330,122.2754113,29.89690889,11.1,191,186,0,0,26
413406170,122.2832726,29.85000728,9.1,323.7,323,0,0,27
414400330,122.2754059,29.89688111,11.1,191,186,0,0,27
413406170,122.283244,29.85004192,9.1,323.7,323,0,0,28
414400330,122.2754005,29.89685333,11.1,191,186,0,0,28
413406170,122.2832155,29.85007656,9.1,323.7,323,0,0,29
414400330,122.275395,29.89682556,11.1,191,186,0,0,29
413406170,122.2831869,29.8501112,9.1,323.7,323,0,0,30
414400330,122.2753896,29.89679778,11.1,191,186,0,0,30
413406170,122.2831584,29.85014584,9.1,323.7,323,0,0,31
414400330,122.2753842,29.89677,11.1,191,186,0,0,31
413406170,122.2831298,29.85018047,9.1,323.7,323,0,0,32
414400330,122.2753788,29.89674222,11.1,191,186,0,0,32
413406170,122.2831012,29.85021511,9.1,323.7,323,0,0,33
414400330,122.2753734,29.89671444,11.1,191,186,0,0,33
413406170,122.2830727,29.85024975,9.1,323.7,323,0,0,34
414400330,122.275368,29.89668667,11.1,191,186,0,0,34
413406170,122.2830441,29.85028439,9.1,323.7,323,0,0,35
414400330,122.2753625,29.89665889,11.1,191,186,0,0,35
413406170,122.2830156,29.85031903,9.1,323.7,323,0,0,36
414400330,122.2753571,29.89663111,11.1,191,186,0,0,36
413406170,122.282987,29.85035367,9.1,323.7,323,0,0,37
414400330,122.2753517,29.89660333,11.1,191,186,0,0,37
413406170,122.2829585,29.85038831,9.1,323.7,323,0,0,38
414400330,122.2753463,29.89657556,11.1,191,186,0,0,38
413406170,122.2829299,29.85042295,9.1,323.7,323,0,0,39
414400330,122.2753409,29.89654778,11.1,191,186,0,0,39
413406170,122.2829014,29.85045758,9.1,323.7,323,0,0,40
414400330,122.2753355,29.89652,11.1,191,186,0,0,40
413406170,122.2828728,29.85049222,9.1,323.7,323,0,0,41
414400330,122.27533,29.89649222,11.1,191,186,0,0,41
413406170,122.2828442,29.85052686,9.1,323.7,323,0,0,42
414400330,122.2753246,29.89646445,11.1,191,186,0,0,42
413406170,122.2828157,29.8505615,9.1,323.7,323,0,0,43
414400330,122.2753192,29.89643667,11.1,191,186,0,0,43
413406170,122.2827871,29.85059614,9.1,323.7,323,0,0,44
414400330,122.2753138,29.89640889,11.1,191,186,0,0,44
413406170,122.2827586,29.85063078,9.1,323.7,323,0,0,45
414400330,122.2753084,29.89638111,11.1,191,186,0,0,45
413406170,122.28273,29.85066542,9.1,323.7,323,0,0,46
414400330,122.275303,29.89635334,11.1,191,186,0,0,46
413406170,122.2827015,29.85070006,9.1,323.7,323,0,0,47
414400330,122.2752975,29.89632556,11.1,191,186,0,0,47
413406170,122.2826729,29.8507347,9.1,323.7,323,0,0,48
414400330,122.2752921,29.89629778,11.1,191,186,0,0,48
413406170,122.2826444,29.85076933,9.1,323.7,323,0,0,49
414400330,122.2752867,29.89627,11.1,191,186,0,0,49
413406170,122.2826158,29.85080397,9.1,323.7,323,0,0,50
414400330,122.2752813,29.89624222,11.1,191,186,0,0,50
413406170,122.2825873,29.85083861,9.1,323.7,323,0,0,51
414400330,122.2752759,29.89621445,11.1,191,186,0,0,51
413406170,122.2825587,29.85087325,9.1,323.7,323,0,0,52
414400330,122.2752705,29.89618667,11.1,191,186,0,0,52
413406170,122.2825301,29.85090789,9.1,323.7,323,0,0,53
414400330,122.275265,29.89615889,11.1,191,186,0,0,53
413406170,122.2825016,29.85094253,9.1,323.7,323,0,0,54
414400330,122.2752596,29.89613111,11.1,191,186,0,0,54
413406170,122.282473,29.85097717,9.1,323.7,323,0,0,55
414400330,122.2752542,29.89610334,11.1,191,186,0,0,55
413406170,122.2824445,29.85101181,9.1,323.7,323,0,0,56
414400330,122.2752488,29.89607556,11.1,191,186,0,0,56
413406170,122.2824159,29.85104644,9.1,323.7,323,0,0,57
414400330,122.2752434,29.89604778,11.1,191,186,0,0,57
413406170,122.2823874,29.85108108,9.1,323.7,323,0,0,58
414400330,122.275238,29.89602,11.1,191,186,0,0,58
413406170,122.2823588,29.85111572,9.1,323.7,323,0,0,59
414400330,122.2752325,29.89599223,11.1,191,186,0,0,59
413406170,122.2823303,29.85115036,9.1,323.7,323,0,0,60
414400330,122.2752271,29.89596445,11.1,191,186,0,0,60
413406170,122.2823017,29.851185,9.1,327.2,327,0,0,61
414400330,122.2752217,29.89593667,11.7,190.6,185,0,0,61
413406170,122.2822616,29.85123778,9.1,327.2,327,0,0,62
414400330,122.2752075,29.89586598,11.7,190.6,185,0,0,62
413406170,122.2822216,29.85129056,9.1,327.2,327,0,0,63
414400330,122.2751933,29.89579528,11.7,190.6,185,0,0,63
413406170,122.2821815,29.85134333,9.1,327.2,327,0,0,64
414400330,122.275179,29.89572459,11.7,190.6,185,0,0,64
413406170,122.2821415,29.85139611,9.1,327.2,327,0,0,65
414400330,122.2751648,29.89565389,11.7,190.6,185,0,0,65
413406170,122.2821014,29.85144889,9.1,327.2,327,0,0,66
414400330,122.2751506,29.8955832,11.7,190.6,185,0,0,66
413406170,122.2820614,29.85150167,9.1,327.2,327,0,0,67
414400330,122.2751364,29.8955125,11.7,190.6,185,0,0,67
413406170,122.2820213,29.85155444,9.1,327.2,327,0,0,68
414400330,122.2751221,29.89544181,11.7,190.6,185,0,0,68
413406170,122.2819812,29.85160722,9.1,327.2,327,0,0,69
414400330,122.2751079,29.89537111,11.7,190.6,185,0,0,69
413406170,122.2819412,29.85166,9.1,327.2,327,0,0,70
414400330,122.2750937,29.89530042,11.7,190.6,185,0,0,70
413406170,122.2819011,29.85171278,9.1,327.2,327,0,0,71
414400330,122.2750795,29.89522973,11.7,190.6,185,0,0,71
413406170,122.2818611,29.85176556,9.1,327.2,327,0,0,72
414400330,122.2750652,29.89515903,11.7,190.6,185,0,0,72
413406170,122.281821,29.85181833,9.1,327.2,327,0,0,73
414400330,122.275051,29.89508834,11.7,190.6,185,0,0,73
413406170,122.281781,29.85187111,9.1,327.2,327,0,0,74
414400330,122.2750368,29.89501764,11.7,190.6,185,0,0,74
413406170,122.2817409,29.85192389,9.1,327.2,327,0,0,75
414400330,122.2750226,29.89494695,11.7,190.6,185,0,0,75
413406170,122.2817009,29.85197667,9.1,327.2,327,0,0,76
414400330,122.2750084,29.89487625,11.7,190.6,185,0,0,76
413406170,122.2816608,29.85202945,9.1,327.2,327,0,0,77
414400330,122.2749941,29.89480556,11.7,190.6,185,0,0,77
413406170,122.2816207,29.85208222,9.1,327.2,327,0,0,78
414400330,122.2749799,29.89473486,11.7,190.6,185,0,0,78
413406170,122.2815807,29.852135,9.1,327.2,327,0,0,79
414400330,122.2749657,29.89466417,11.7,190.6,185,0,0,79
413406170,122.2815406,29.85218778,9.1,327.2,327,0,0,80
414400330,122.2749515,29.89459347,11.7,190.6,185,0,0,80
413406170,122.2815006,29.85224056,9.1,327.2,327,0,0,81
414400330,122.2749372,29.89452278,11.7,190.6,185,0,0,81
413406170,122.2814605,29.85229333,9.1,327.2,327,0,0,82
414400330,122.274923,29.89445209,11.7,190.6,185,0,0,82
413406170,122.2814205,29.85234611,9.1,327.2,327,0,0,83
414400330,122.2749088,29.89438139,11.7,190.6,185,0,0,83
413406170,122.2813804,29.85239889,9.1,327.2,327,0,0,84
414400330,122.2748946,29.8943107,11.7,190.6,185,0,0,84
413406170,122.2813403,29.85245167,9.1,327.2,327,0,0,85
414400330,122.2748803,29.89424,11.7,190.6,185,0,0,85
413406170,122.2813003,29.85250445,9.1,327.2,327,0,0,86
414400330,122.2748661,29.89416931,11.7,190.6,185,0,0,86
413406170,122.2812602,29.85255722,9.1,327.2,327,0,0,87
414400330,122.2748519,29.89409861,11.7,190.6,185,0,0,87
413406170,122.2812202,29.85261,9.1,327.2,327,0,0,88
414400330,122.2748377,29.89402792,11.7,190.6,185,0,0,88
413406170,122.2811801,29.85266278,9.1,327.2,327,0,0,89
414400330,122.2748234,29.89395722,11.7,190.6,185,0,0,89
413406170,122.2811401,29.85271556,9.1,327.2,327,0,0,90
414400330,122.2748092,29.89388653,11.7,190.6,185,0,0,90
413406170,122.2811,29.85276834,9.1,327.2,327,0,0,91
414400330,122.274795,29.89381583,11.7,190.6,185,0,0,91
413406170,122.2810599,29.85282111,9.1,327.2,327,0,0,92
414400330,122.2747808,29.89374514,11.7,190.6,185,0,0,92
413406170,122.2810199,29.85287389,9.1,327.2,327,0,0,93
414400330,122.2747666,29.89367445,11.7,190.6,185,0,0,93
413406170,122.2809798,29.85292667,9.1,327.2,327,0,0,94
414400330,122.2747523,29.89360375,11.7,190.6,185,0,0,94
413406170,122.2809398,29.85297945,9.1,327.2,327,0,0,95
414400330,122.2747381,29.89353306,11.7,190.6,185,0,0,95
413406170,122.2808997,29.85303222,9.1,327.2,327,0,0,96
414400330,122.2747239,29.89346236,11.7,190.6,185,0,0,96
413406170,122.2808597,29.853085,9.1,327.2,327,0,0,97
414400330,122.2747097,29.89339167,11.7,190.6,185,0,0,97
413406170,122.2808196,29.85313778,9.1,327.2,327,0,0,98
414400330,122.2746954,29.89332097,11.7,190.6,185,0,0,98
413406170,122.2807795,29.85319056,9.1,327.2,327,0,0,99
414400330,122.2746812,29.89325028,11.7,190.6,185,0,0,99
413406170,122.2807395,29.85324334,9.1,327.2,327,0,0,100
414400330,122.274667,29.89317958,11.7,190.6,185,0,0,100
413406170,122.2806994,29.85329611,9.1,327.2,327,0,0,101
414400330,122.2746528,29.89310889,11.7,190.6,185,0,0,101
413406170,122.2806594,29.85334889,9.1,327.2,327,0,0,102
414400330,122.2746385,29.8930382,11.7,190.6,185,0,0,102
413406170,122.2806193,29.85340167,9.1,327.2,327,0,0,103
414400330,122.2746243,29.8929675,11.7,190.6,185,0,0,103
413406170,122.2805793,29.85345445,9.1,327.2,327,0,0,104
414400330,122.2746101,29.89289681,11.7,190.6,185,0,0,104
413406170,122.2805392,29.85350722,9.1,327.2,327,0,0,105
414400330,122.2745959,29.89282611,11.7,190.6,185,0,0,105
413406170,122.2804992,29.85356,9.1,327.2,327,0,0,106
414400330,122.2745817,29.89275542,11.7,190.6,185,0,0,106
413406170,122.2804591,29.85361278,9.1,327.2,327,0,0,107
414400330,122.2745674,29.89268472,11.7,190.6,185,0,0,107
413406170,122.280419,29.85366556,9.1,327.2,327,0,0,108
414400330,122.2745532,29.89261403,11.7,190.6,185,0,0,108
413406170,122.280379,29.85371834,9.1,327.2,327,0,0,109
414400330,122.274539,29.89254333,11.7,190.6,185,0,0,109
413406170,122.2803389,29.85377111,9.1,327.2,327,0,0,110
414400330,122.2745248,29.89247264,11.7,190.6,185,0,0,110
413406170,122.2802989,29.85382389,9.1,327.2,327,0,0,111
414400330,122.2745105,29.89240195,11.7,190.6,185,0,0,111
413406170,122.2802588,29.85387667,9.1,327.2,327,0,0,112
414400330,122.2744963,29.89233125,11.7,190.6,185,0,0,112
413406170,122.2802188,29.85392945,9.1,327.2,327,0,0,113
414400330,122.2744821,29.89226056,11.7,190.6,185,0,0,113
413406170,122.2801787,29.85398223,9.1,327.2,327,0,0,114
414400330,122.2744679,29.89218986,11.7,190.6,185,0,0,114
413406170,122.2801386,29.854035,9.1,327.2,327,0,0,115
414400330,122.2744536,29.89211917,11.7,190.6,185,0,0,115
413406170,122.2800986,29.85408778,9.1,327.2,327,0,0,116
414400330,122.2744394,29.89204847,11.7,190.6,185,0,0,116
413406170,122.2800585,29.85414056,9.1,327.2,327,0,0,117
414400330,122.2744252,29.89197778,11.7,190.6,185,0,0,117
413406170,122.2800185,29.85419334,9.1,327.2,327,0,0,118
414400330,122.274411,29.89190708,11.7,190.6,185,0,0,118
413406170,122.2799784,29.85424611,9.1,327.2,327,0,0,119
414400330,122.2743967,29.89183639,11.7,190.6,185,0,0,119
413406170,122.2799384,29.85429889,9.1,327.2,327,0,0,120
414400330,122.2743825,29.89176569,11.7,190.6,185,0,0,120
413406170,122.2798983,29.85435167,8.9,324.9,325,0,0,121
414400330,122.2743683,29.891695,11.5,192,193,0,0,121
413406170,122.279873,29.85438611,8.9,324.9,325,0,0,122
414400330,122.274358,29.89166167,11.5,192,193,0,0,122
413406170,122.2798477,29.85442056,8.9,324.9,325,0,0,123
414400330,122.2743477,29.89162833,11.5,192,193,0,0,123
413406170,122.2798225,29.854455,8.9,324.9,325,0,0,124
414400330,122.2743375,29.891595,11.5,192,193,0,0,124
413406170,122.2797972,29.85448945,8.9,324.9,325,0,0,125
414400330,122.2743272,29.89156167,11.5,192,193,0,0,125
413406170,122.2797719,29.85452389,8.9,324.9,325,0,0,126
414400330,122.2743169,29.89152833,11.5,192,193,0,0,126
413406170,122.2797466,29.85455834,8.9,324.9,325,0,0,127
414400330,122.2743066,29.891495,11.5,192,193,0,0,127
413406170,122.2797214,29.85459278,8.9,324.9,325,0,0,128
414400330,122.2742964,29.89146167,11.5,192,193,0,0,128
413406170,122.2796961,29.85462722,8.9,324.9,325,0,0,129
414400330,122.2742861,29.89142833,11.5,192,193,0,0,129
413406170,122.2796708,29.85466167,8.9,324.9,325,0,0,130
414400330,122.2742758,29.891395,11.5,192,193,0,0,130
413406170,122.2796455,29.85469611,8.9,324.9,325,0,0,131
414400330,122.2742655,29.89136167,11.5,192,193,0,0,131
413406170,122.2796203,29.85473056,8.9,324.9,325,0,0,132
414400330,122.2742553,29.89132833,11.5,192,193,0,0,132
413406170,122.279595,29.854765,8.9,324.9,325,0,0,133
414400330,122.274245,29.891295,11.5,192,193,0,0,133
413406170,122.2795697,29.85479945,8.9,324.9,325,0,0,134
414400330,122.2742347,29.89126167,11.5,192,193,0,0,134
413406170,122.2795444,29.85483389,8.9,324.9,325,0,0,135
414400330,122.2742244,29.89122833,11.5,192,193,0,0,135
413406170,122.2795192,29.85486834,8.9,324.9,325,0,0,136
414400330,122.2742142,29.891195,11.5,192,193,0,0,136
413406170,122.2794939,29.85490278,8.9,324.9,325,0,0,137
414400330,122.2742039,29.89116167,11.5,192,193,0,0,137
413406170,122.2794686,29.85493722,8.9,324.9,325,0,0,138
414400330,122.2741936,29.89112833,11.5,192,193,0,0,138
413406170,122.2794433,29.85497167,8.9,324.9,325,0,0,139
414400330,122.2741833,29.891095,11.5,192,193,0,0,139
413406170,122.279418,29.85500611,8.9,324.9,325,0,0,140
414400330,122.274173,29.89106167,11.5,192,193,0,0,140
413406170,122.2793928,29.85504056,8.9,324.9,325,0,0,141
414400330,122.2741628,29.89102833,11.5,192,193,0,0,141
413406170,122.2793675,29.855075,8.9,324.9,325,0,0,142
414400330,122.2741525,29.890995,11.5,192,193,0,0,142
413406170,122.2793422,29.85510945,8.9,324.9,325,0,0,143
414400330,122.2741422,29.89096167,11.5,192,193,0,0,143
413406170,122.2793169,29.85514389,8.9,324.9,325,0,0,144
414400330,122.2741319,29.89092833,11.5,192,193,0,0,144
413406170,122.2792917,29.85517833,8.9,324.9,325,0,0,145
414400330,122.2741217,29.890895,11.5,192,193,0,0,145
413406170,122.2792664,29.85521278,8.9,324.9,325,0,0,146
414400330,122.2741114,29.89086167,11.5,192,193,0,0,146
413406170,122.2792411,29.85524722,8.9,324.9,325,0,0,147
414400330,122.2741011,29.89082833,11.5,192,193,0,0,147
413406170,122.2792158,29.85528167,8.9,324.9,325,0,0,148
414400330,122.2740908,29.890795,11.5,192,193,0,0,148
413406170,122.2791906,29.85531611,8.9,324.9,325,0,0,149
414400330,122.2740806,29.89076167,11.5,192,193,0,0,149
413406170,122.2791653,29.85535056,8.9,324.9,325,0,0,150
414400330,122.2740703,29.89072833,11.5,192,193,0,0,150
413406170,122.27914,29.855385,8.9,324.9,325,0,0,151
414400330,122.27406,29.890695,11.5,192,193,0,0,151
413406170,122.2791147,29.85541944,8.9,324.9,325,0,0,152
414400330,122.2740497,29.89066167,11.5,192,193,0,0,152
413406170,122.2790894,29.85545389,8.9,324.9,325,0,0,153
414400330,122.2740394,29.89062833,11.5,192,193,0,0,153
413406170,122.2790642,29.85548833,8.9,324.9,325,0,0,154
414400330,122.2740292,29.890595,11.5,192,193,0,0,154
413406170,122.2790389,29.85552278,8.9,324.9,325,0,0,155
414400330,122.2740189,29.89056167,11.5,192,193,0,0,155
413406170,122.2790136,29.85555722,8.9,324.9,325,0,0,156
414400330,122.2740086,29.89052833,11.5,192,193,0,0,156
413406170,122.2789883,29.85559167,8.9,324.9,325,0,0,157
414400330,122.2739983,29.890495,11.5,192,193,0,0,157
413406170,122.2789631,29.85562611,8.9,324.9,325,0,0,158
414400330,122.2739881,29.89046167,11.5,192,193,0,0,158
413406170,122.2789378,29.85566055,8.9,324.9,325,0,0,159
414400330,122.2739778,29.89042833,11.5,192,193,0,0,159
413406170,122.2789125,29.855695,8.9,324.9,325,0,0,160
414400330,122.2739675,29.890395,11.5,192,193,0,0,160
413406170,122.2788872,29.85572944,8.9,324.9,325,0,0,161
414400330,122.2739572,29.89036167,11.5,192,193,0,0,161
413406170,122.278862,29.85576389,8.9,324.9,325,0,0,162
414400330,122.273947,29.89032833,11.5,192,193,0,0,162
413406170,122.2788367,29.85579833,8.9,324.9,325,0,0,163
414400330,122.2739367,29.890295,11.5,192,193,0,0,163
413406170,122.2788114,29.85583278,8.9,324.9,325,0,0,164
414400330,122.2739264,29.89026167,11.5,192,193,0,0,164
413406170,122.2787861,29.85586722,8.9,324.9,325,0,0,165
414400330,122.2739161,29.89022833,11.5,192,193,0,0,165
413406170,122.2787609,29.85590167,8.9,324.9,325,0,0,166
414400330,122.2739059,29.890195,11.5,192,193,0,0,166
413406170,122.2787356,29.85593611,8.9,324.9,325,0,0,167
414400330,122.2738956,29.89016167,11.5,192,193,0,0,167
413406170,122.2787103,29.85597055,8.9,324.9,325,0,0,168
414400330,122.2738853,29.89012833,11.5,192,193,0,0,168
413406170,122.278685,29.856005,8.9,324.9,325,0,0,169
414400330,122.273875,29.890095,11.5,192,193,0,0,169
413406170,122.2786597,29.85603944,8.9,324.9,325,0,0,170
414400330,122.2738647,29.89006167,11.5,192,193,0,0,170
413406170,122.2786345,29.85607389,8.9,324.9,325,0,0,171
414400330,122.2738545,29.89002833,11.5,192,193,0,0,171
413406170,122.2786092,29.85610833,8.9,324.9,325,0,0,172
414400330,122.2738442,29.889995,11.5,192,193,0,0,172
413406170,122.2785839,29.85614278,8.9,324.9,325,0,0,173
414400330,122.2738339,29.88996167,11.5,192,193,0,0,173
413406170,122.2785586,29.85617722,8.9,324.9,325,0,0,174
414400330,122.2738236,29.88992833,11.5,192,193,0,0,174
413406170,122.2785334,29.85621166,8.9,324.9,325,0,0,175
414400330,122.2738134,29.889895,11.5,192,193,0,0,175
413406170,122.2785081,29.85624611,8.9,324.9,325,0,0,176
414400330,122.2738031,29.88986167,11.5,192,193,0,0,176
413406170,122.2784828,29.85628055,8.9,324.9,325,0,0,177
414400330,122.2737928,29.88982833,11.5,192,193,0,0,177
413406170,122.2784575,29.856315,8.9,324.9,325,0,0,178
414400330,122.2737825,29.889795,11.5,192,193,0,0,178
413406170,122.2784323,29.85634944,8.9,324.9,325,0,0,179
414400330,122.2737723,29.88976167,11.5,192,193,0,0,179
413406170,122.278407,29.85638389,8.9,324.9,325,0,0,180
414400330,122.273762,29.88972833,11.5,192,193,0,0,180
413406170,122.2783817,29.85641833,8.6,332,332,0,0,181
414400330,122.2737517,29.889695,11.5,194.2,193,0,0,181
413406170,122.278363,29.85645444,8.6,332,332,0,0,182
414400330,122.273728,29.88961383,11.5,194.2,193,0,0,182
413406170,122.2783443,29.85649055,8.6,332,332,0,0,183
414400330,122.2737043,29.88953267,11.5,194.2,193,0,0,183
413406170,122.2783256,29.85652666,8.6,332,332,0,0,184
414400330,122.2736806,29.8894515,11.5,194.2,193,0,0,184
413406170,122.2783069,29.85656277,8.6,332,332,0,0,185
414400330,122.2736569,29.88937033,11.5,194.2,193,0,0,185
413406170,122.2782882,29.85659889,8.6,332,332,0,0,186
414400330,122.2736332,29.88928917,11.5,194.2,193,0,0,186
413406170,122.2782695,29.856635,8.6,332,332,0,0,187
414400330,122.2736095,29.889208,11.5,194.2,193,0,0,187
413406170,122.2782508,29.85667111,8.6,332,332,0,0,188
414400330,122.2735858,29.88912683,11.5,194.2,193,0,0,188
413406170,122.2782321,29.85670722,8.6,332,332,0,0,189
414400330,122.2735621,29.88904567,11.5,194.2,193,0,0,189
413406170,122.2782134,29.85674333,8.6,332,332,0,0,190
414400330,122.2735384,29.8889645,11.5,194.2,193,0,0,190
413406170,122.2781948,29.85677944,8.6,332,332,0,0,191
414400330,122.2735148,29.88888333,11.5,194.2,193,0,0,191
413406170,122.2781761,29.85681555,8.6,332,332,0,0,192
414400330,122.2734911,29.88880217,11.5,194.2,193,0,0,192
413406170,122.2781574,29.85685166,8.6,332,332,0,0,193
414400330,122.2734674,29.888721,11.5,194.2,193,0,0,193
413406170,122.2781387,29.85688778,8.6,332,332,0,0,194
414400330,122.2734437,29.88863983,11.5,194.2,193,0,0,194
413406170,122.27812,29.85692389,8.6,332,332,0,0,195
414400330,122.27342,29.88855867,11.5,194.2,193,0,0,195
413406170,122.2781013,29.85696,8.6,332,332,0,0,196
414400330,122.2733963,29.8884775,11.5,194.2,193,0,0,196
413406170,122.2780826,29.85699611,8.6,332,332,0,0,197
414400330,122.2733726,29.88839633,11.5,194.2,193,0,0,197
413406170,122.2780639,29.85703222,8.6,332,332,0,0,198
414400330,122.2733489,29.88831517,11.5,194.2,193,0,0,198
413406170,122.2780452,29.85706833,8.6,332,332,0,0,199
414400330,122.2733252,29.888234,11.5,194.2,193,0,0,199
413406170,122.2780265,29.85710444,8.6,332,332,0,0,200
414400330,122.2733015,29.88815283,11.5,194.2,193,0,0,200
413406170,122.2780078,29.85714055,8.6,332,332,0,0,201
414400330,122.2732778,29.88807167,11.5,194.2,193,0,0,201
413406170,122.2779891,29.85717666,8.6,332,332,0,0,202
414400330,122.2732541,29.8879905,11.5,194.2,193,0,0,202
413406170,122.2779704,29.85721278,8.6,332,332,0,0,203
414400330,122.2732304,29.88790933,11.5,194.2,193,0,0,203
413406170,122.2779517,29.85724889,8.6,332,332,0,0,204
414400330,122.2732067,29.88782817,11.5,194.2,193,0,0,204
413406170,122.277933,29.857285,8.6,332,332,0,0,205
414400330,122.273183,29.887747,11.5,194.2,193,0,0,205
413406170,122.2779143,29.85732111,8.6,332,332,0,0,206
414400330,122.2731593,29.88766583,11.5,194.2,193,0,0,206
413406170,122.2778956,29.85735722,8.6,332,332,0,0,207
414400330,122.2731356,29.88758467,11.5,194.2,193,0,0,207
413406170,122.2778769,29.85739333,8.6,332,332,0,0,208
414400330,122.2731119,29.8875035,11.5,194.2,193,0,0,208
413406170,122.2778582,29.85742944,8.6,332,332,0,0,209
414400330,122.2730882,29.88742233,11.5,194.2,193,0,0,209
413406170,122.2778395,29.85746555,8.6,332,332,0,0,210
414400330,122.2730645,29.88734117,11.5,194.2,193,0,0,210
413406170,122.2778209,29.85750167,8.6,332,332,0,0,211
414400330,122.2730409,29.88726,11.5,194.2,193,0,0,211
413406170,122.2778022,29.85753778,8.6,332,332,0,0,212
414400330,122.2730172,29.88717883,11.5,194.2,193,0,0,212
413406170,122.2777835,29.85757389,8.6,332,332,0,0,213
